EC,LITERATURE,PubMedID
2.3.1.101,727375,
2.3.1.101,"486087,486097",
2.3.1.101,486091,
2.3.1.101,"486087,486097",
2.3.1.101,"11925,486089",
2.3.1.101,"11925,486089",
2.3.1.101,486087,
2.3.1.101,11925,
2.3.1.103,486100,
2.3.1.105,486105,
2.3.1.105,486103,
2.3.1.106,486106,
2.3.1.107,486110,
2.3.1.107,486111,
2.3.1.107,486108,
2.3.1.107,486112,
2.3.1.108,486117,
2.3.1.108,486116,
2.3.1.109,486122,
2.3.1.109,486119,
2.3.1.110,486132,
2.3.1.110,486130,
2.3.1.110,486134,
2.3.1.110,676598,
2.3.1.110,660244,
2.3.1.110,720789,
2.3.1.110,486126,
2.3.1.110,486127,
2.3.1.110,486133,
2.3.1.112,486140,
2.3.1.113,486140,
2.3.1.114,660091,
2.3.1.114,486141,
2.3.1.115,486145,
2.3.1.115,486144,
2.3.1.115,706233,
2.3.1.116,486144,
2.3.1.117,720852,
2.3.1.117,486149,
2.3.1.117,486148,
2.3.1.118,659970,
2.3.1.118,486163,
2.3.1.118,486156,
2.3.1.118,486158,
2.3.1.118,486157,
2.3.1.118,486155,
2.3.1.118,486161,
2.3.1.118,658532,
2.3.1.12,486225,
2.3.1.12,486203,
2.3.1.12,486168,
2.3.1.12,486204,
2.3.1.122,702229,
2.3.1.122,486242,
2.3.1.125,486246,
2.3.1.126,486247,
2.3.1.129,486253,
2.3.1.129,676803,
2.3.1.129,702322,
2.3.1.13,486274,
2.3.1.13,719351,
2.3.1.13,486266,
2.3.1.13,736172,
2.3.1.13,486272,
2.3.1.13,757118,
2.3.1.13,486270,
2.3.1.13,486267,
2.3.1.13,719434,
2.3.1.130,486275,
2.3.1.131,486275,
2.3.1.132,486275,
2.3.1.133,720787,
2.3.1.133,736977,
2.3.1.133,486283,
2.3.1.133,720173,
2.3.1.133,"486280,486282",
2.3.1.133,486275,
2.3.1.133,758066,
2.3.1.133,720638,
2.3.1.133,486285,
2.3.1.133,486279,
2.3.1.133,486281,
2.3.1.133,757945,
2.3.1.133,"486280,486282",
2.3.1.133,"486280,486282",
2.3.1.133,737024,
2.3.1.133,486280,
2.3.1.135,638615,
2.3.1.135,658662,
2.3.1.135,672075,
2.3.1.135,638621,
2.3.1.135,658001,
2.3.1.135,638611,
2.3.1.135,638618,
2.3.1.135,638623,
2.3.1.135,487491,
2.3.1.135,658661,
2.3.1.135,719417,
2.3.1.135,638612,
2.3.1.135,638613,
2.3.1.136,486288,
2.3.1.137,486306,
2.3.1.137,"486294,486295",
2.3.1.137,486309,
2.3.1.137,"486303,486306",
2.3.1.137,"486294,486295",
2.3.1.137,486307,
2.3.1.137,486302,
2.3.1.137,486299,
2.3.1.137,486303,
2.3.1.137,486308,
2.3.1.137,486310,
2.3.1.137,486290,
2.3.1.137,"486308,486309",
2.3.1.137,"486303,486306",
2.3.1.137,"486294,486295",
2.3.1.137,"486294,486295",
2.3.1.138,757363,
2.3.1.138,486314,
2.3.1.138,720745,
2.3.1.138,486313,
2.3.1.138,486315,
2.3.1.139,486316,
2.3.1.140,486321,
2.3.1.140,720787,
2.3.1.140,720636,
2.3.1.140,720789,
2.3.1.142,720381,
2.3.1.143,486327,
2.3.1.144,486330,
2.3.1.144,485081,
2.3.1.145,486332,
2.3.1.146,637803,
2.3.1.146,637808,
2.3.1.147,16274,
2.3.1.148,16278,
2.3.1.149,16279,
2.3.1.15,486395,
2.3.1.15,486368,
2.3.1.15,486392,
2.3.1.15,486394,
2.3.1.15,486381,
2.3.1.15,706284,
2.3.1.15,486378,
2.3.1.15,486380,
2.3.1.15,702011,
2.3.1.15,486339,
2.3.1.15,486357,
2.3.1.15,486344,
2.3.1.15,486335,
2.3.1.15,486376,
2.3.1.15,705466,
2.3.1.15,486384,
2.3.1.15,486385,
2.3.1.15,486359,
2.3.1.15,"486359,486363",
2.3.1.15,"486359,486363",
2.3.1.15,"486359,486363",
2.3.1.15,486356,
2.3.1.15,486346,
2.3.1.15,486379,
2.3.1.15,486348,
2.3.1.15,"486359,486363",
2.3.1.15,"486359,486363",
2.3.1.15,"486359,486363",
2.3.1.15,662192,
2.3.1.15,486363,
2.3.1.15,"486349,486369",
2.3.1.15,486370,
2.3.1.15,486347,
2.3.1.15,486367,
2.3.1.15,662902,
2.3.1.15,486340,
2.3.1.15,486343,
2.3.1.150,16324,
2.3.1.153,686755,
2.3.1.153,16329,
2.3.1.155,288678,
2.3.1.156,288684,
2.3.1.157,719574,
2.3.1.157,288686,
2.3.1.157,720872,
2.3.1.157,737291,
2.3.1.157,720042,
2.3.1.157,705135,
2.3.1.157,"288685,288686",
2.3.1.157,"288685,288686",
2.3.1.159,486398,
2.3.1.159,486396,
2.3.1.16,486412,
2.3.1.16,486404,
2.3.1.16,288676,
2.3.1.16,"486404,486412",
2.3.1.16,"486404,486412",
2.3.1.16,486403,
2.3.1.16,664215,
2.3.1.16,660434,
2.3.1.16,675941,
2.3.1.16,486430,
2.3.1.16,2962,
2.3.1.16,486427,
2.3.1.160,486439,
2.3.1.160,661320,
2.3.1.161,441503,
2.3.1.162,486441,
2.3.1.163,486444,
2.3.1.165,486447,
2.3.1.166,441598,
2.3.1.167,"486453,486455",
2.3.1.167,660432,
2.3.1.167,"486453,486455",
2.3.1.168,644839,
2.3.1.169,660370,
2.3.1.169,644850,
2.3.1.17,718791,
2.3.1.17,702144,
2.3.1.17,659757,
2.3.1.17,658360,
2.3.1.175,659547,
2.3.1.175,658291,
2.3.1.178,720373,
2.3.1.178,661224,
2.3.1.178,757238,
2.3.1.178,686806,
2.3.1.179,486919,
2.3.1.179,486924,
2.3.1.179,486916,
2.3.1.18,486461,
2.3.1.18,486464,
2.3.1.18,486462,
2.3.1.180,663922,
2.3.1.180,486933,
2.3.1.180,666668,
2.3.1.180,665468,
2.3.1.180,486939,
2.3.1.180,486932,
2.3.1.181,662002,
2.3.1.183,702740,
2.3.1.184,666769,
2.3.1.184,757055,
2.3.1.184,666767,
2.3.1.184,665363,
2.3.1.185,679810,
2.3.1.186,679810,
2.3.1.186,682287,
2.3.1.187,686493,
2.3.1.187,686494,
2.3.1.188,700854,
2.3.1.188,700658,
2.3.1.19,486469,
2.3.1.19,486470,
2.3.1.190,703733,
2.3.1.190,756608,
2.3.1.191,698693,
2.3.1.192,707446,
2.3.1.192,487441,
2.3.1.194,706551,
2.3.1.195,710301,
2.3.1.199,487614,
2.3.1.199,737127,
2.3.1.20,486499,
2.3.1.20,737079,
2.3.1.20,486487,
2.3.1.20,672451,
2.3.1.20,757183,
2.3.1.20,758047,
2.3.1.20,757051,
2.3.1.20,674136,
2.3.1.20,705084,
2.3.1.20,676737,
2.3.1.20,486517,
2.3.1.20,659305,
2.3.1.20,486497,
2.3.1.201,707534,
2.3.1.21,486528,
2.3.1.21,486534,
2.3.1.21,486537,
2.3.1.21,486565,
2.3.1.21,659306,
2.3.1.21,486591,
2.3.1.21,486573,
2.3.1.21,674818,
2.3.1.21,659245,
2.3.1.21,486589,
2.3.1.21,486309,
2.3.1.21,486590,
2.3.1.21,486576,
2.3.1.21,703967,
2.3.1.21,"486585,486590",
2.3.1.21,675569,
2.3.1.21,486527,
2.3.1.21,486523,
2.3.1.21,658034,
2.3.1.21,703641,
2.3.1.21,486571,
2.3.1.21,657826,
2.3.1.21,735458,
2.3.1.21,704705,
2.3.1.21,675571,
2.3.1.21,736129,
2.3.1.21,657652,
2.3.1.21,657733,
2.3.1.21,736191,
2.3.1.21,674520,
2.3.1.21,486574,
2.3.1.21,756509,
2.3.1.21,703293,
2.3.1.21,687793,
2.3.1.21,718967,
2.3.1.21,486522,
2.3.1.21,"486585,486590",
2.3.1.21,486562,
2.3.1.21,718550,
2.3.1.212,723451,
2.3.1.212,"722174,722633",
2.3.1.22,486606,
2.3.1.22,720755,
2.3.1.22,486600,
2.3.1.22,486609,
2.3.1.22,486598,
2.3.1.224,726140,
2.3.1.225,720055,
2.3.1.227,722259,
2.3.1.23,704427,
2.3.1.23,486647,
2.3.1.23,486613,
2.3.1.23,486629,
2.3.1.23,486650,
2.3.1.23,486657,
2.3.1.23,"486621,486623",
2.3.1.23,486651,
2.3.1.23,486620,
2.3.1.23,674602,
2.3.1.23,687802,
2.3.1.23,486619,
2.3.1.23,486621,
2.3.1.23,705000,
2.3.1.23,486637,
2.3.1.23,688774,
2.3.1.23,756737,
2.3.1.23,706096,
2.3.1.23,"486621,486623",
2.3.1.230,722661,
2.3.1.230,722047,
2.3.1.238,729573,
2.3.1.24,486668,
2.3.1.24,754575,
2.3.1.24,720407,
2.3.1.24,752718,
2.3.1.24,754143,
2.3.1.243,758226,
2.3.1.25,486673,
2.3.1.25,486671,
2.3.1.258,720002,
2.3.1.26,660876,
2.3.1.26,486675,
2.3.1.26,687687,
2.3.1.26,486674,
2.3.1.26,718887,
2.3.1.26,"486674,486677",
2.3.1.26,486677,
2.3.1.26,684800,
2.3.1.26,486709,
2.3.1.26,486710,
2.3.1.26,486702,
2.3.1.26,486679,
2.3.1.26,486676,
2.3.1.26,486691,
2.3.1.26,720018,
2.3.1.263,702184,
2.3.1.268,745690,
2.3.1.272,747307,
2.3.1.274,748647,
2.3.1.275,748161,
2.3.1.28,486728,
2.3.1.28,486724,
2.3.1.28,486736,
2.3.1.28,486715,
2.3.1.28,486719,
2.3.1.28,486722,
2.3.1.28,486723,
2.3.1.28,486735,
2.3.1.28,486718,
2.3.1.28,658774,
2.3.1.28,486713,
2.3.1.28,486721,
2.3.1.28,658535,
2.3.1.282,751548,
2.3.1.282,751499,
2.3.1.285,748729,
2.3.1.286,751549,
2.3.1.286,749878,
2.3.1.29,685670,
2.3.1.29,486744,
2.3.1.29,486740,
2.3.1.29,486741,
2.3.1.293,755624,
2.3.1.294,755624,
2.3.1.294,754075,
2.3.1.297,754088,
2.3.1.297,754083,
2.3.1.297,752718,
2.3.1.299,754045,
2.3.1.299,755995,
2.3.1.3,486751,
2.3.1.30,486765,
2.3.1.30,736265,
2.3.1.30,660107,
2.3.1.30,34691,
2.3.1.30,486756,
2.3.1.30,685256,
2.3.1.30,"486768,486775",
2.3.1.30,"486762,486768,486775",
2.3.1.30,486774,
2.3.1.30,486753,
2.3.1.30,660305,
2.3.1.30,486760,
2.3.1.30,486752,
2.3.1.30,486766,
2.3.1.30,486773,
2.3.1.30,660253,
2.3.1.30,737103,
2.3.1.30,735709,
2.3.1.30,"486768,486775",
2.3.1.30,"486762,486768,486775",
2.3.1.300,761371,
2.3.1.302,762520,
2.3.1.304,761550,
2.3.1.304,684663,
2.3.1.304,686489,
2.3.1.304,688122,
2.3.1.304,684934,
2.3.1.306,762683,
2.3.1.306,762682,
2.3.1.31,486784,
2.3.1.31,"486779,486781",
2.3.1.31,486779,
2.3.1.31,"486779,486782",
2.3.1.31,684874,
2.3.1.31,486782,
2.3.1.31,486781,
2.3.1.310,764661,
2.3.1.32,486790,
2.3.1.33,486793,
2.3.1.35,486074,
2.3.1.35,486804,
2.3.1.35,486801,
2.3.1.35,486802,
2.3.1.35,486800,
2.3.1.35,486796,
2.3.1.35,486075,
2.3.1.35,754657,
2.3.1.35,673532,
2.3.1.35,756592,
2.3.1.36,486807,
2.3.1.36,660039,
2.3.1.36,657695,
2.3.1.37,486839,
2.3.1.37,661787,
2.3.1.37,486834,
2.3.1.37,486835,
2.3.1.37,486814,
2.3.1.37,486848,
2.3.1.37,486852,
2.3.1.37,736819,
2.3.1.37,"486855,486857",
2.3.1.37,486810,
2.3.1.37,486837,
2.3.1.37,486843,
2.3.1.37,486860,
2.3.1.37,486853,
2.3.1.37,486824,
2.3.1.37,486812,
2.3.1.37,"486855,486856,486857",
2.3.1.37,486833,
2.3.1.38,"285675,486866",
2.3.1.38,486868,
2.3.1.38,"285675,486866",
2.3.1.38,"285675,486866",
2.3.1.39,285678,
2.3.1.39,486886,
2.3.1.39,486892,
2.3.1.39,486887,
2.3.1.39,486900,
2.3.1.39,686493,
2.3.1.39,688366,
2.3.1.39,737303,
2.3.1.39,660689,
2.3.1.39,720409,
2.3.1.4,486905,
2.3.1.4,718794,
2.3.1.4,486909,
2.3.1.4,486908,
2.3.1.4,660257,
2.3.1.4,758433,
2.3.1.4,486901,
2.3.1.4,486903,
2.3.1.4,658916,
2.3.1.4,486902,
2.3.1.4,486904,
2.3.1.4,486906,
2.3.1.4,755991,
2.3.1.41,486933,
2.3.1.41,486946,
2.3.1.41,486939,
2.3.1.41,486915,
2.3.1.41,486919,
2.3.1.41,486917,
2.3.1.41,486947,
2.3.1.41,486924,
2.3.1.41,659493,
2.3.1.41,486920,
2.3.1.42,486958,
2.3.1.42,486956,
2.3.1.42,486974,
2.3.1.42,486957,
2.3.1.42,486953,
2.3.1.42,674766,
2.3.1.42,486951,
2.3.1.42,486356,
2.3.1.42,486952,
2.3.1.43,487022,
2.3.1.43,663302,
2.3.1.43,661198,
2.3.1.43,735428,
2.3.1.43,487007,
2.3.1.43,487014,
2.3.1.43,486988,
2.3.1.43,736505,
2.3.1.44,487032,
2.3.1.44,661291,
2.3.1.44,487031,
2.3.1.45,677235,
2.3.1.45,487042,
2.3.1.45,487035,
2.3.1.45,686985,
2.3.1.45,487040,
2.3.1.45,672480,
2.3.1.45,487037,
2.3.1.47,702483,
2.3.1.47,719127,
2.3.1.48,487083,
2.3.1.48,756428,
2.3.1.48,487068,
2.3.1.48,"487097,487102",
2.3.1.48,674735,
2.3.1.48,487060,
2.3.1.48,487064,
2.3.1.48,720432,
2.3.1.48,702589,
2.3.1.48,"487097,487099",
2.3.1.48,687924,
2.3.1.5,487115,
2.3.1.5,661574,
2.3.1.5,660714,
2.3.1.5,757881,
2.3.1.5,675599,
2.3.1.5,661996,
2.3.1.5,685166,
2.3.1.5,487145,
2.3.1.5,659970,
2.3.1.5,487148,
2.3.1.5,487142,
2.3.1.5,487144,
2.3.1.5,487143,
2.3.1.5,487147,
2.3.1.5,487146,
2.3.1.5,659692,
2.3.1.5,487119,
2.3.1.5,487120,
2.3.1.5,758505,
2.3.1.5,756021,
2.3.1.5,736009,
2.3.1.5,487116,
2.3.1.5,687848,
2.3.1.5,688393,
2.3.1.5,487153,
2.3.1.5,487112,
2.3.1.5,487121,
2.3.1.5,487105,
2.3.1.5,"487120,487123",
2.3.1.5,735583,
2.3.1.5,487123,
2.3.1.5,686256,
2.3.1.5,688423,
2.3.1.5,487124,
2.3.1.5,690198,
2.3.1.5,686254,
2.3.1.5,684865,
2.3.1.5,657856,
2.3.1.5,487131,
2.3.1.5,487122,
2.3.1.5,658532,
2.3.1.50,719871,
2.3.1.50,486659,
2.3.1.50,487159,
2.3.1.50,487164,
2.3.1.50,704998,
2.3.1.50,757380,
2.3.1.50,"735744,735932",
2.3.1.50,487168,
2.3.1.50,687795,
2.3.1.50,704538,
2.3.1.50,"735744,735932",
2.3.1.51,685339,
2.3.1.51,487191,
2.3.1.51,720178,
2.3.1.51,487188,
2.3.1.51,705206,
2.3.1.51,705011,
2.3.1.51,719436,
2.3.1.51,486335,
2.3.1.51,687752,
2.3.1.53,487217,
2.3.1.54,"487220,487221",
2.3.1.54,487218,
2.3.1.54,"487220,487221",
2.3.1.54,"487220,487221",
2.3.1.54,672694,
2.3.1.54,"487218,487234",
2.3.1.54,487221,
2.3.1.54,487234,
2.3.1.56,487252,
2.3.1.56,486163,
2.3.1.56,487243,
2.3.1.57,736007,
2.3.1.57,685168,
2.3.1.57,487256,
2.3.1.57,487259,
2.3.1.57,487257,
2.3.1.57,487263,
2.3.1.57,701662,
2.3.1.57,"487259,487260",
2.3.1.57,487260,
2.3.1.57,487261,
2.3.1.57,487268,
2.3.1.57,718567,
2.3.1.57,737100,
2.3.1.57,487269,
2.3.1.58,487271,
2.3.1.6,487328,
2.3.1.6,487298,
2.3.1.6,487308,
2.3.1.6,487287,
2.3.1.6,487315,
2.3.1.6,487286,
2.3.1.6,487285,
2.3.1.6,487314,
2.3.1.6,487331,
2.3.1.6,487318,
2.3.1.6,487306,
2.3.1.61,487348,
2.3.1.61,487335,
2.3.1.64,487361,
2.3.1.64,487363,
2.3.1.64,487362,
2.3.1.65,675804,
2.3.1.65,487368,
2.3.1.65,487365,
2.3.1.65,487367,
2.3.1.65,757369,
2.3.1.65,659664,
2.3.1.65,487371,
2.3.1.65,487373,
2.3.1.66,487374,
2.3.1.67,487384,
2.3.1.67,704418,
2.3.1.67,487379,
2.3.1.67,675778,
2.3.1.67,487383,
2.3.1.67,487376,
2.3.1.67,487393,
2.3.1.67,487377,
2.3.1.67,487382,
2.3.1.68,486266,
2.3.1.69,487396,
2.3.1.69,487395,
2.3.1.7,487398,
2.3.1.7,487401,
2.3.1.7,487407,
2.3.1.7,487427,
2.3.1.7,487418,
2.3.1.7,"487416,487423",
2.3.1.7,659372,
2.3.1.7,"487406,487427",
2.3.1.7,"487406,487427",
2.3.1.7,487422,
2.3.1.7,735697,
2.3.1.7,487405,
2.3.1.7,487432,
2.3.1.7,487403,
2.3.1.7,487408,
2.3.1.7,487406,
2.3.1.7,487416,
2.3.1.7,487423,
2.3.1.7,"487416,487423",
2.3.1.7,756008,
2.3.1.7,486295,
2.3.1.7,704846,
2.3.1.7,487399,
2.3.1.7,487424,
2.3.1.7,"486295,487423",
2.3.1.7,"487404,487423",
2.3.1.7,487404,
2.3.1.7,"487403,487404",
2.3.1.7,736607,
2.3.1.7,"487416,487423,487427",
2.3.1.7,"487406,487427",
2.3.1.7,"487406,487427",
2.3.1.71,486274,
2.3.1.71,719351,
2.3.1.71,736172,
2.3.1.71,757118,
2.3.1.71,486265,
2.3.1.71,487440,
2.3.1.71,487438,
2.3.1.72,487446,
2.3.1.72,758063,
2.3.1.74,487463,
2.3.1.74,487456,
2.3.1.74,487460,
2.3.1.74,487457,
2.3.1.74,487461,
2.3.1.74,487454,
2.3.1.74,487471,
2.3.1.74,487474,
2.3.1.74,487467,
2.3.1.74,487466,
2.3.1.74,487482,
2.3.1.74,487464,
2.3.1.74,672501,
2.3.1.74,676378,
2.3.1.74,487451,
2.3.1.75,757376,
2.3.1.75,735557,
2.3.1.75,659305,
2.3.1.75,659060,
2.3.1.76,658662,
2.3.1.76,672340,
2.3.1.76,487497,
2.3.1.78,487506,
2.3.1.78,"487502,487504",
2.3.1.78,"487502,487504",
2.3.1.79,487511,
2.3.1.8,487537,
2.3.1.8,487517,
2.3.1.8,720425,
2.3.1.8,720421,
2.3.1.8,487522,
2.3.1.8,487514,
2.3.1.8,487540,
2.3.1.8,487525,
2.3.1.8,487527,
2.3.1.8,735354,
2.3.1.8,487533,
2.3.1.80,719866,
2.3.1.80,487545,
2.3.1.80,660545,
2.3.1.80,758544,
2.3.1.80,487546,
2.3.1.81,637301,
2.3.1.81,637300,
2.3.1.81,661049,
2.3.1.82,636913,
2.3.1.82,659093,
2.3.1.82,636905,
2.3.1.82,636899,
2.3.1.82,706524,
2.3.1.82,636901,
2.3.1.83,487554,
2.3.1.84,688115,
2.3.1.84,487559,
2.3.1.84,487565,
2.3.1.84,487558,
2.3.1.85,487589,
2.3.1.85,487585,
2.3.1.85,487588,
2.3.1.85,487579,
2.3.1.86,487611,
2.3.1.86,487614,
2.3.1.86,487605,
2.3.1.87,660441,
2.3.1.87,487634,
2.3.1.87,487644,
2.3.1.87,756167,
2.3.1.87,686212,
2.3.1.87,673165,
2.3.1.87,735981,
2.3.1.87,487638,
2.3.1.87,487105,
2.3.1.87,487123,
2.3.1.87,658812,
2.3.1.87,756913,
2.3.1.87,672840,
2.3.1.87,735933,
2.3.1.87,757480,
2.3.1.87,736572,
2.3.1.87,487629,
2.3.1.87,660381,
2.3.1.87,659760,
2.3.1.87,704421,
2.3.1.9,487678,
2.3.1.9,676035,
2.3.1.9,487699,
2.3.1.9,487668,
2.3.1.9,487675,
2.3.1.9,486430,
2.3.1.9,487687,
2.3.1.9,487694,
2.3.1.9,288676,
2.3.1.9,748648,
2.3.1.9,487684,
2.3.1.9,487695,
2.3.1.9,487702,
2.3.1.9,727751,
2.3.1.9,487676,
2.3.1.9,487690,
2.3.1.90,487705,
2.3.1.91,487708,
2.3.1.91,659208,
2.3.1.91,487709,
2.3.1.92,706128,
2.3.1.92,487718,
2.3.1.93,487721,
2.3.1.93,487720,
2.3.1.95,487723,
2.3.1.95,487726,
2.3.1.97,487737,
2.3.1.97,487773,
2.3.1.97,705181,
2.3.1.97,487751,
2.3.1.97,487768,
2.3.1.97,487756,
2.3.1.97,487770,
2.3.1.97,487765,
2.3.1.97,735345,
2.3.1.97,672487,
2.3.1.97,487736,
2.3.1.97,487774,
2.3.1.97,487740,
2.3.1.97,"487736,487741",
2.3.1.97,"487736,487747",
2.3.1.97,487744,
2.3.1.97,487747,
2.3.1.97,487741,
2.3.1.97,487755,
2.3.1.97,737082,
2.3.1.97,487735,
2.3.1.97,718569,
2.3.1.97,720199,
2.3.1.98,487780,
2.3.1.99,758066,
2.3.1.99,757945,
2.3.1.99,486280,
2.3.1.99,487783,
2.3.1.99,486285,
2.3.1.99,487784,
2.3.1.99,720778,
2.3.1.99,486281,
2.3.1.99,486275,
2.3.1.99,659983,
2.3.1.B16,716800,
2.3.1.B33,737028,
2.3.1.B41,730706,
2.3.1.B41,738060,
2.3.1.B44,758238,
2.3.1.B44,756706,
2.3.2.10,487792,
2.3.2.12,487799,
2.3.2.13,720978,
2.3.2.13,487855,
2.3.2.13,487826,
2.3.2.13,487821,
2.3.2.13,735632,
2.3.2.13,487858,
2.3.2.13,487819,
2.3.2.13,658011,
2.3.2.13,487823,
2.3.2.13,659415,
2.3.2.13,758939,
2.3.2.13,658477,
2.3.2.13,487865,
2.3.2.13,658929,
2.3.2.13,686843,
2.3.2.13,735501,
2.3.2.13,720112,
2.3.2.13,759529,
2.3.2.13,487846,
2.3.2.13,487857,
2.3.2.13,487851,
2.3.2.13,487861,
2.3.2.13,487866,
2.3.2.13,487840,
2.3.2.13,487825,
2.3.2.13,487854,
2.3.2.14,487883,
2.3.2.15,487884,
2.3.2.15,736739,
2.3.2.15,487896,
2.3.2.15,487895,
2.3.2.15,487888,
2.3.2.2,735923,
2.3.2.2,487930,
2.3.2.2,657592,
2.3.2.2,487934,
2.3.2.2,487897,
2.3.2.2,674593,
2.3.2.2,676991,
2.3.2.2,707820,
2.3.2.2,689061,
2.3.2.2,719952,
2.3.2.2,659102,
2.3.2.2,660108,
2.3.2.2,487962,
2.3.2.2,487917,
2.3.2.2,487915,
2.3.2.2,717083,
2.3.2.2,685119,
2.3.2.2,702034,
2.3.2.2,727437,
2.3.2.2,737262,
2.3.2.2,487928,
2.3.2.2,487946,
2.3.2.2,487944,
2.3.2.2,487967,
2.3.2.2,487972,
2.3.2.2,487922,
2.3.2.2,487970,
2.3.2.2,701909,
2.3.2.2,757548,
2.3.2.2,487961,
2.3.2.2,487899,
2.3.2.2,487920,
2.3.2.2,487908,
2.3.2.2,487941,
2.3.2.2,487919,
2.3.2.2,487950,
2.3.2.2,487925,
2.3.2.2,487931,
2.3.2.2,757270,
2.3.2.2,754814,
2.3.2.2,757049,
2.3.2.2,756934,
2.3.2.2,758292,
2.3.2.2,757351,
2.3.2.2,487963,
2.3.2.2,487937,
2.3.2.2,487924,
2.3.2.2,487914,
2.3.2.2,487935,
2.3.2.2,487913,
2.3.2.2,487911,
2.3.2.2,487942,
2.3.2.2,487947,
2.3.2.23,759768,
2.3.2.3,659890,
2.3.2.35,758210,
2.3.2.5,487995,
2.3.2.5,487990,
2.3.2.5,487993,
2.3.2.7,488009,
2.3.2.8,488013,
2.3.2.8,488024,
2.3.2.B11,648934,
2.3.2.B11,648928,
2.3.2.B3,715761,
2.3.3.1,488055,
2.3.3.1,286663,
2.3.3.1,488052,
2.3.3.10,488116,
2.3.3.10,"488102,488107",
2.3.3.10,488091,
2.3.3.10,488115,
2.3.3.10,488117,
2.3.3.10,488118,
2.3.3.10,488122,
2.3.3.10,488096,
2.3.3.10,488097,
2.3.3.10,"488099,488123",
2.3.3.10,488110,
2.3.3.10,488102,
2.3.3.10,"488097,488116",
2.3.3.10,"488110,488117",
2.3.3.10,488123,
2.3.3.10,488111,
2.3.3.10,488100,
2.3.3.10,701677,
2.3.3.10,"488101,488107",
2.3.3.10,488112,
2.3.3.10,"488110,488116",
2.3.3.10,488095,
2.3.3.10,660322,
2.3.3.10,488120,
2.3.3.10,488107,
2.3.3.13,636525,
2.3.3.13,636520,
2.3.3.13,636535,
2.3.3.13,636524,
2.3.3.13,636517,
2.3.3.13,636531,
2.3.3.13,5664,
2.3.3.13,"636520,636532",
2.3.3.13,636532,
2.3.3.14,488148,
2.3.3.14,288192,
2.3.3.14,488145,
2.3.3.14,488135,
2.3.3.14,488140,
2.3.3.14,685263,
2.3.3.15,637236,
2.3.3.15,637239,
2.3.3.16,488057,
2.3.3.16,488089,
2.3.3.16,735400,
2.3.3.16,488076,
2.3.3.16,488068,
2.3.3.16,"799,488043",
2.3.3.16,488059,
2.3.3.16,799,
2.3.3.16,488036,
2.3.3.16,488048,
2.3.3.16,724900,
2.3.3.16,488034,
2.3.3.16,"799,488043",
2.3.3.16,488067,
2.3.3.16,488074,
2.3.3.16,488063,
2.3.3.16,488029,
2.3.3.16,488039,
2.3.3.16,488037,
2.3.3.16,488035,
2.3.3.16,488062,
2.3.3.16,488051,
2.3.3.16,488041,
2.3.3.16,488070,
2.3.3.16,488078,
2.3.3.16,488050,
2.3.3.16,488060,
2.3.3.16,488044,
2.3.3.16,488038,
2.3.3.16,488071,
2.3.3.16,488033,
2.3.3.16,736845,
2.3.3.16,727213,
2.3.3.16,488043,
2.3.3.16,736942,
2.3.3.17,741215,
2.3.3.18,739833,
2.3.3.18,740585,
2.3.3.19,740585,
2.3.3.2,488155,
2.3.3.2,488156,
2.3.3.21,705587,
2.3.3.3,488163,
2.3.3.3,488158,
2.3.3.3,674333,
2.3.3.3,736357,
2.3.3.4,488164,
2.3.3.5,661700,
2.3.3.5,488166,
2.3.3.5,488087,
2.3.3.5,488172,
2.3.3.5,671529,
2.3.3.5,488171,
2.3.3.8,33352,
2.3.3.8,705004,
2.3.3.8,488195,
2.3.3.8,488189,
2.3.3.8,488203,
2.3.3.8,488187,
2.3.3.8,488183,
2.3.3.8,488217,
2.3.3.8,488212,
2.3.3.8,488225,
2.3.3.8,488197,
2.3.3.8,488209,
2.3.3.8,488191,
2.3.3.8,488211,
2.3.3.8,488221,
2.3.3.8,755722,
2.3.3.8,488192,
2.3.3.9,727500,
2.3.3.9,658296,
2.3.3.9,706621,
2.3.3.9,638483,
2.3.3.9,638478,
2.3.3.9,638496,
2.3.3.9,702873,
2.3.3.9,638495,
2.3.3.9,638500,
2.3.3.9,638497,
2.3.3.9,658479,
2.3.3.9,638507,
2.3.3.9,715548,
2.3.3.9,638472,
2.3.3.9,638482,
2.3.3.9,638474,
2.3.3.9,638479,
2.3.3.9,638506,
2.3.3.9,638490,
2.3.3.9,638491,
2.4.1.1,488254,
2.4.1.1,676520,
2.4.1.1,747687,
2.4.1.1,658355,
2.4.1.1,488231,
2.4.1.1,488260,
2.4.1.1,488280,
2.4.1.1,488232,
2.4.1.1,488285,
2.4.1.1,488252,
2.4.1.1,488304,
2.4.1.1,660145,
2.4.1.1,488274,
2.4.1.1,488241,
2.4.1.1,488255,
2.4.1.1,488246,
2.4.1.1,488259,
2.4.1.1,488268,
2.4.1.1,488291,
2.4.1.1,488266,
2.4.1.1,488294,
2.4.1.1,488292,
2.4.1.1,488258,
2.4.1.1,488247,
2.4.1.1,488277,
2.4.1.1,488240,
2.4.1.1,488287,
2.4.1.1,488269,
2.4.1.1,488283,
2.4.1.1,488249,
2.4.1.1,488238,
2.4.1.1,488289,
2.4.1.1,488288,
2.4.1.1,488256,
2.4.1.1,488261,
2.4.1.1,658642,
2.4.1.1,701969,
